849659297	20180603	201806	2018	2018.4192	JUD	SUPREME COURT						JUD													0	040	040	04	1	1.0	10	1	10	2.47592847317744	3	Stonewall Inn, New York, United States	US	USNY	NY061	40.7339	-74.0028	2082946	0								3	Stonewall Inn, New York, United States	US	USNY		40.7339	-74.0028	2082946	20190603090000	http://www.visayandailystar.com/2019/June/03/perspective.htm
849659298	20180603	201806	2018	2018.4192	JUD	SUPREME COURT						JUD													0	081	081	08	2	5.0	10	1	10	2.47592847317744	3	Stonewall Inn, New York, United States	US	USNY	NY061	40.7339	-74.0028	2082946	0								3	Stonewall Inn, New York, United States	US	USNY		40.7339	-74.0028	2082946	20190603090000	http://www.visayandailystar.com/2019/June/03/perspective.htm
849659299	20180603	201806	2018	2018.4192	JUD	SUPREME COURT						JUD			LAB	UNIONS						LAB			0	040	040	04	1	1.0	10	1	10	2.47592847317744	3	Stonewall Inn, New York, United States	US	USNY	NY061	40.7339	-74.0028	2082946	3	Stonewall Inn, New York, United States	US	USNY		40.7339	-74.0028	2082946	3	Stonewall Inn, New York, United States	US	USNY		40.7339	-74.0028	2082946	20190603090000	http://www.visayandailystar.com/2019/June/03/perspective.htm
849659300	20180603	201806	2018	2018.4192	LAB	UNIONS						LAB			JUD	SUPREME COURT						JUD			0	040	040	04	1	1.0	10	1	10	2.47592847317744	3	Stonewall Inn, New York, United States	US	USNY	NY061	40.7339	-74.0028	2082946	3	Stonewall Inn, New York, United States	US	USNY		40.7339	-74.0028	2082946	3	Stonewall Inn, New York, United States	US	USNY		40.7339	-74.0028	2082946	20190603090000	http://www.visayandailystar.com/2019/June/03/perspective.htm
849659301	20180603	201806	2018	2018.4192	PRKGOV	NORTH KOREA	PRK					GOV			USA	THE US	USA								1	046	046	04	1	7.0	4	2	4	-2.23661957172222	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20190603090000	https://www.belfasttelegraph.co.uk/news/world-news/top-north-korean-official-reappears-days-after-purge-report-38173697.html
849659302	20180603	201806	2018	2018.4192	SGP	SINGAPORE	SGP								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	6	1	6	2.14067278287461	1	Singapore	SN	SN		1.366667	103.8	SN	4	Mornington, Victoria, Australia	AS	AS07	5405	-38.2167	145.033	-1588943	4	Mornington, Victoria, Australia	AS	AS07	5405	-38.2167	145.033	-1588943	20190603090000	http://baysidenews.com.au/2019/06/03/jim-conlan-takes-reins-of-singapore-star/
849659303	20180603	201806	2018	2018.4192	SGP	SINGAPORE	SGP								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	2.14067278287461	1	Singapore	SN	SN		1.366667	103.8	SN	4	Mornington, Victoria, Australia	AS	AS07	5405	-38.2167	145.033	-1588943	1	Singapore	SN	SN		1.366667	103.8	SN	20190603090000	http://baysidenews.com.au/2019/06/03/jim-conlan-takes-reins-of-singapore-star/
849659304	20180603	201806	2018	2018.4192	SGP	SINGAPORE	SGP								AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	2.14067278287461	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20190603090000	http://baysidenews.com.au/2019/06/03/jim-conlan-takes-reins-of-singapore-star/
849659305	20180603	201806	2018	2018.4192	SGPGOV	LEE HSIEN LOONG	SGP					GOV													1	110	110	11	3	-2.0	1	1	1	0.16	4	Cairnhill, Singapore (general), Singapore	SN	SN00	18585	1.31	103.842	23102	0								4	Cairnhill, Singapore (general), Singapore	SN	SN00	18585	1.31	103.842	23102	20190603090000	https://www.channelnewsasia.com/news/singapore/60th-anniversary-self-government-singapore-pre-independence-11591320
849659306	20180603	201806	2018	2018.4192	SGPGOV	LEE HSIEN LOONG	SGP					GOV													1	110	110	11	3	-2.0	4	1	4	0.16	4	National University Of Singapore, Singapore (general), Singapore	SN	SN00	18585	1.29611	103.78	30332	0								4	National University Of Singapore, Singapore (general), Singapore	SN	SN00	18585	1.29611	103.78	30332	20190603090000	https://www.channelnewsasia.com/news/singapore/60th-anniversary-self-government-singapore-pre-independence-11591320
849659307	20180603	201806	2018	2018.4192	USA	PENNSYLVANIA	USA								EDU	STUDENT						EDU			1	043	043	04	1	2.8	3	1	3	-1.2646793134598	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20190603090000	https://www.sharonherald.com/news/unvaccinated-numbers-down-in-pa/article_1782db06-85aa-11e9-8df2-df7652ec99eb.html
849659308	20180603	201806	2018	2018.4192	USA	UNITED STATES	USA								IRN	IRAN	IRN								0	161	161	16	4	-4.0	2	1	2	-4.96183206106871	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	4	Azaz, Iran (general), Iran	IR	IR00	40918	25.5333	61.1833	-3193709	4	Golan Heights, Syria (general), Syria	SY	SY00	26337	32.9049	35.8072	-2538190	20190603090000	https://www.msn.com/en-gb/news/world/ten-killed-in-israeli-attack-in-syria-following-rocket-fire/ar-AACiIH1
849659309	20180603	201806	2018	2018.4192	USA	UNITED STATES	USA								IRN	IRAN	IRN								0	161	161	16	4	-4.0	8	1	8	-4.96183206106871	1	United States	US	US		39.828175	-98.5795	US	4	Azaz, Iran (general), Iran	IR	IR00	40918	25.5333	61.1833	-3193709	1	United States	US	US		39.828175	-98.5795	US	20190603090000	https://www.msn.com/en-gb/news/world/ten-killed-in-israeli-attack-in-syria-following-rocket-fire/ar-AACiIH1
849659310	20180603	201806	2018	2018.4192	ZAFGOVBUS	TITO MBOWENI	ZAF					GOV	BUS		USABUS	NEW YORK	USA					BUS			1	013	013	01	1	0.4	8	1	8	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20190603090000	https://www.sowetanlive.co.za/news/south-africa/2019-06-03-why-saa-chief-vuyani-jarana-jumped-off-the-soe/
849659311	20190504	201905	2019	2019.3397	AFG	AFGHANISTAN	AFG																		0	020	020	02	1	3.0	2	1	2	-9.58904109589042	4	Ghazni, Ghazni, Afghanistan	AF	AF08	3525	33.5508	68.4225	-3376099	0								4	Ghazni, Ghazni, Afghanistan	AF	AF08	3525	33.5508	68.4225	-3376099	20190603090000	https://www.thenews.com.pk/print/480075-student-bus-targeted-amid-deadly-wave-of-kabul-bombings
849659312	20190504	201905	2019	2019.3397	AFGGOV	ASHRAF GHANI	AFG					GOV													0	020	020	02	1	3.0	6	1	6	-9.58904109589042	4	Ghazni, Ghazni, Afghanistan	AF	AF08	3525	33.5508	68.4225	-3376099	0								4	Ghazni, Ghazni, Afghanistan	AF	AF08	3525	33.5508	68.4225	-3376099	20190603090000	https://www.thenews.com.pk/print/480075-student-bus-targeted-amid-deadly-wave-of-kabul-bombings
849659313	20190504	201905	2019	2019.3397	AFGGOV	ASHRAF GHANI	AFG					GOV			AFG	AFGHANISTAN	AFG								0	020	020	02	1	3.0	2	1	2	-9.58904109589042	4	Ghazni, Ghazni, Afghanistan	AF	AF08	3525	33.5508	68.4225	-3376099	4	Ghazni, Ghazni, Afghanistan	AF	AF08	3525	33.5508	68.4225	-3376099	4	Ghazni, Ghazni, Afghanistan	AF	AF08	3525	33.5508	68.4225	-3376099	20190603090000	https://www.thenews.com.pk/print/480075-student-bus-targeted-amid-deadly-wave-of-kabul-bombings
849659314	20190504	201905	2019	2019.3397	AFR	AFRICA	AFR								CVL	POPULATION						CVL			0	081	081	08	2	5.0	10	1	10	-6.13026819923372	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	20190603090000	https://bulawayo24.com/index-id-news-sc-national-byo-163576.html
849659315	20190504	201905	2019	2019.3397	BWA	BOTSWANA	BWA								CVL	POPULATION						CVL			0	172	172	17	4	-5.0	10	1	10	-6.13026819923372	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	20190603090000	https://bulawayo24.com/index-id-news-sc-national-byo-163576.html
849659316	20190504	201905	2019	2019.3397	GBR	BRITISH	GBR								GBRGOV	UNITED KINGDOM	GBR					GOV			1	036	036	03	1	4.0	2	1	2	0.24174053182917	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	20190603090000	https://www.rnz.co.nz/news/world/390531/trump-i-feel-badly-for-theresa-may
849659317	20190504	201905	2019	2019.3397	GBR	UNITED KINGDOM	GBR								GBRGOV	UNITED KINGDOM	GBR					GOV			1	043	043	04	1	2.8	2	1	2	0.24174053182917	1	United States	US	US		39.828175	-98.5795	US	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	20190603090000	https://www.rnz.co.nz/news/world/390531/trump-i-feel-badly-for-theresa-may
849659318	20190504	201905	2019	2019.3397	GBR	BRITISH	GBR								GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	6	1	6	0.24174053182917	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20190603090000	https://www.rnz.co.nz/news/world/390531/trump-i-feel-badly-for-theresa-may
849659319	20190504	201905	2019	2019.3397	GBR	UNITED KINGDOM	GBR								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	2	1	2	0.24174053182917	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	20190603090000	https://www.rnz.co.nz/news/world/390531/trump-i-feel-badly-for-theresa-may
849659320	20190504	201905	2019	2019.3397	GBR	UNITED KINGDOM	GBR								GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	6	1	6	0.24174053182917	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	1	United States	US	US		39.828175	-98.5795	US	20190603090000	https://www.rnz.co.nz/news/world/390531/trump-i-feel-badly-for-theresa-may
849659321	20190504	201905	2019	2019.3397	GBR	BRITISH	GBR								GOV	PRIME MINISTER						GOV			1	0831	083	08	2	5.0	2	1	2	0.24174053182917	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	20190603090000	https://www.rnz.co.nz/news/world/390531/trump-i-feel-badly-for-theresa-may
849659322	20190504	201905	2019	2019.3397	GBR	LONDON	GBR								IRN	IRAN	IRN								0	120	120	12	3	-4.0	4	1	4	-0.69169960474309	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20190603090000	https://www.cnbc.com/2019/06/03/trump-visit-us-uk-special-relationship-on-shaky-ground.html
849659323	20190504	201905	2019	2019.3397	GBR	LONDON	GBR								IRN	IRAN	IRN								0	120	120	12	3	-4.0	1	1	1	-0.69169960474309	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20190603090000	https://www.cnbc.com/2019/06/03/trump-visit-us-uk-special-relationship-on-shaky-ground.html
849659324	20190504	201905	2019	2019.3397	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	030	030	03	1	4.0	1	1	1	-0.69169960474309	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20190603090000	https://www.cnbc.com/2019/06/03/trump-visit-us-uk-special-relationship-on-shaky-ground.html
849659325	20190504	201905	2019	2019.3397	GBR	LONDON	GBR								USA	WASHINGTON	USA								0	030	030	03	1	4.0	3	1	3	-0.69169960474309	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20190603090000	https://www.cnbc.com/2019/06/03/trump-visit-us-uk-special-relationship-on-shaky-ground.html
849659326	20190504	201905	2019	2019.3397	GBR	LONDON	GBR								USA	WASHINGTON	USA								0	030	030	03	1	4.0	1	1	1	-0.69169960474309	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20190603090000	https://www.cnbc.com/2019/06/03/trump-visit-us-uk-special-relationship-on-shaky-ground.html
849659327	20190504	201905	2019	2019.3397	GBRGOV	UNITED KINGDOM	GBR					GOV			GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	2	1	2	0.24174053182917	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20190603090000	https://www.rnz.co.nz/news/world/390531/trump-i-feel-badly-for-theresa-may
849659328	20190504	201905	2019	2019.3397	GBRGOV	UNITED KINGDOM	GBR					GOV			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	0.24174053182917	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	1	United States	US	US		39.828175	-98.5795	US	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	20190603090000	https://www.rnz.co.nz/news/world/390531/trump-i-feel-badly-for-theresa-may
849659329	20190504	201905	2019	2019.3397	GBRGOV	UNITED KINGDOM	GBR					GOV			GBRGOV	UNITED KINGDOM	GBR					GOV			1	036	036	03	1	4.0	2	1	2	0.24174053182917	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20190603090000	https://www.rnz.co.nz/news/world/390531/trump-i-feel-badly-for-theresa-may
849659330	20190504	201905	2019	2019.3397	GBRGOV	UNITED KINGDOM	GBR					GOV			GOV	PRIME MINISTER						GOV			1	0831	083	08	2	5.0	2	1	2	0.24174053182917	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	20190603090000	https://www.rnz.co.nz/news/world/390531/trump-i-feel-badly-for-theresa-may
849659331	20190504	201905	2019	2019.3397	GBRGOV	BRITISH	GBR					GOV			GOV	PRIME MINISTER						GOV			1	0831	083	08	2	5.0	6	1	6	0.24174053182917	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20190603090000	https://www.rnz.co.nz/news/world/390531/trump-i-feel-badly-for-theresa-may
849659332	20190504	201905	2019	2019.3397	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI												0	080	080	08	2	5.0	10	1	10	-0.69169960474309	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20190603090000	https://www.cnbc.com/2019/06/03/trump-visit-us-uk-special-relationship-on-shaky-ground.html
849659333	20190504	201905	2019	2019.3397	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI												0	0831	083	08	2	5.0	10	1	10	-0.69169960474309	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20190603090000	https://www.cnbc.com/2019/06/03/trump-visit-us-uk-special-relationship-on-shaky-ground.html
849659334	20190504	201905	2019	2019.3397	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		0	0831	083	08	2	5.0	10	1	10	-0.69169960474309	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20190603090000	https://www.cnbc.com/2019/06/03/trump-visit-us-uk-special-relationship-on-shaky-ground.html
849659335	20190504	201905	2019	2019.3397	GBRGOVMED	JEREMY HUNT	GBR					GOV	MED		GBR	LONDON	GBR								0	111	111	11	3	-2.0	4	1	4	-0.69169960474309	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20190603090000	https://www.cnbc.com/2019/06/03/trump-visit-us-uk-special-relationship-on-shaky-ground.html
849659336	20190504	201905	2019	2019.3397	GBRGOVMED	JEREMY HUNT	GBR					GOV	MED		GBR	LONDON	GBR								0	111	111	11	3	-2.0	1	1	1	-0.69169960474309	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20190603090000	https://www.cnbc.com/2019/06/03/trump-visit-us-uk-special-relationship-on-shaky-ground.html
849659337	20190504	201905	2019	2019.3397	GBRGOVMED	JEREMY HUNT	GBR					GOV	MED		USA	UNITED STATES	USA								0	111	111	11	3	-2.0	1	1	1	-0.69169960474309	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20190603090000	https://www.cnbc.com/2019/06/03/trump-visit-us-uk-special-relationship-on-shaky-ground.html
849659338	20190504	201905	2019	2019.3397	GBRGOVMED	JEREMY HUNT	GBR					GOV	MED		USA	WASHINGTON	USA								0	111	111	11	3	-2.0	1	1	1	-0.69169960474309	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20190603090000	https://www.cnbc.com/2019/06/03/trump-visit-us-uk-special-relationship-on-shaky-ground.html
849659339	20190504	201905	2019	2019.3397	GBRGOVMED	JEREMY HUNT	GBR					GOV	MED		USA	WASHINGTON	USA								0	111	111	11	3	-2.0	3	1	3	-0.69169960474309	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20190603090000	https://www.cnbc.com/2019/06/03/trump-visit-us-uk-special-relationship-on-shaky-ground.html
849659340	20190504	201905	2019	2019.3397	GOV	PRESIDENT						GOV			GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	8	1	8	0.24174053182917	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	20190603090000	https://www.rnz.co.nz/news/world/390531/trump-i-feel-badly-for-theresa-may
849659341	20190504	201905	2019	2019.3397	GOV	PRESIDENT						GOV			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	0.24174053182917	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	20190603090000	https://www.rnz.co.nz/news/world/390531/trump-i-feel-badly-for-theresa-may
849659342	20190504	201905	2019	2019.3397	GOV	PRESIDENT						GOV			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	6	1	6	0.24174053182917	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	1	United States	US	US		39.828175	-98.5795	US	20190603090000	https://www.rnz.co.nz/news/world/390531/trump-i-feel-badly-for-theresa-may
849659343	20190504	201905	2019	2019.3397	GOV	PRESIDENT						GOV			USAGOV	UNITED STATES	USA					GOV			1	036	036	03	1	4.0	2	1	2	0.24174053182917	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20190603090000	https://www.rnz.co.nz/news/world/390531/trump-i-feel-badly-for-theresa-may
849659344	20190504	201905	2019	2019.3397	GOV	PRESIDENT						GOV			USAGOV	UNITED STATES	USA					GOV			1	0831	083	08	2	5.0	2	1	2	0.24174053182917	4	Sandhurst, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9167	-2.25	-2607068	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20190603090000	https://www.rnz.co.nz/news/world/390531/trump-i-feel-badly-for-theresa-may
