849653896	20180603	201806	2018	2018.4192	GOV	PRESIDENT						GOV			UKR	UKRAINIAN	UKR								0	020	020	02	1	3.0	1	1	1	-4.57296570275723	1	United States	US	US		39.828175	-98.5795	US	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20190603083000	https://www.weeklyblitz.net/news/an-on-site-report-on-mariupol/
849653897	20180603	201806	2018	2018.4192	GOV	PRESIDENT						GOV			UKR	UKRAINIAN	UKR								0	072	072	07	2	8.3	1	1	1	-4.57296570275723	1	United States	US	US		39.828175	-98.5795	US	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20190603083000	https://www.weeklyblitz.net/news/an-on-site-report-on-mariupol/
849653898	20180603	201806	2018	2018.4192	GOV	PRESIDENT						GOV			UKRMIL	UKRAINIAN	UKR					MIL			0	020	020	02	1	3.0	3	1	3	-4.57296570275723	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20190603083000	https://www.weeklyblitz.net/news/an-on-site-report-on-mariupol/
849653899	20180603	201806	2018	2018.4192	GOV	PRESIDENT						GOV			UKRMIL	UKRAINIAN	UKR					MIL			0	072	072	07	2	8.3	3	1	3	-4.57296570275723	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20190603083000	https://www.weeklyblitz.net/news/an-on-site-report-on-mariupol/
849653900	20180603	201806	2018	2018.4192	USA	FLORIDA	USA								EDU	SCHOOL						EDU			0	193	193	19	4	-10.0	1	1	1	-1.36005726556907	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20190603083000	https://floridapolitics.com/archives/297786-the-israel-moment-a-look-back-at-floridas-latest-trade-expedition
849653901	20180603	201806	2018	2018.4192	USA	THE US	USA								IRN	IRAN	IRN								0	161	161	16	4	-4.0	2	1	2	-5.61594202898551	1	Israel	IS	IS		31.5	34.75	IS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20190603083000	https://tribune.com.pk/story/1986001/1-second-israeli-strikes-hit-syria-trump-calls-bombs-stop/
849653902	20180603	201806	2018	2018.4192	USA	UNITED STATES	USA								MIL	ARMY						MIL			0	036	036	03	1	4.0	1	1	1	-7.20588235294118	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20190603083000	https://www.independentsentinel.com/former-nbp-leader-malik-shabazz-heads-for-baltimore-hes-coming-for-police-alan-colmes/
849653903	20180603	201806	2018	2018.4192	USAGOV	UNITED STATES	USA					GOV			UKR	UKRAINIAN	UKR								0	020	020	02	1	3.0	1	1	1	-4.57296570275723	1	United States	US	US		39.828175	-98.5795	US	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20190603083000	https://www.weeklyblitz.net/news/an-on-site-report-on-mariupol/
849653904	20180603	201806	2018	2018.4192	USAGOV	UNITED STATES	USA					GOV			UKR	UKRAINIAN	UKR								0	072	072	07	2	8.3	1	1	1	-4.57296570275723	1	United States	US	US		39.828175	-98.5795	US	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20190603083000	https://www.weeklyblitz.net/news/an-on-site-report-on-mariupol/
849653905	20180603	201806	2018	2018.4192	USALEG	FLORIDA	USA					LEG			EDU	SCHOOL						EDU			0	193	193	19	4	-10.0	6	1	6	-1.36005726556907	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20190603083000	https://floridapolitics.com/archives/297786-the-israel-moment-a-look-back-at-floridas-latest-trade-expedition
849653906	20180603	201806	2018	2018.4192	VNM	VIETNAM	VNM																		0	042	042	04	1	1.9	10	1	10	-7.35009671179884	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	0								4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20190603083000	https://www.phnompenhpost.com/business/vietnams-finance-sector-risk
849653907	20180603	201806	2018	2018.4192	zul	ZULU			zul						MIL	ARMY						MIL			0	036	036	03	1	4.0	4	1	4	-7.20588235294118	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20190603083000	https://www.independentsentinel.com/former-nbp-leader-malik-shabazz-heads-for-baltimore-hes-coming-for-police-alan-colmes/
849653908	20190504	201905	2019	2019.3397	GOV	GOVERNOR						GOV			HLH	DOCTOR						HLH			0	030	030	03	1	4.0	2	1	2	3.16742081447964	3	Marshall University, West Virginia, United States	US	USWV	WV011	38.4232	-82.4308	1542797	3	Marshall University, West Virginia, United States	US	USWV		38.4232	-82.4308	1542797	3	Marshall University, West Virginia, United States	US	USWV		38.4232	-82.4308	1542797	20190603083000	https://www.herald-dispatch.com/news/marshall-to-offer-online-master-s-degree-in-accounting/article_5999409f-75a9-55d0-a926-0b6145bf4e5b.html
